seed,scene_index,scene_name,method,success,terminal_error,min_dist,arrival_time_success,control_energy,update_count,accepted_update_count,confidence,alpha,pred_gain,recent_gain,norm_id_error,nnz_model
101,4,S4 Emergency avoidance with moving obstacle,rls,1,0.253691154420256,0.42703623940353563,9.5,11.308090451380373,81,81,,0.2,,,,0
101,5,S5 Continuously varying terrain,sindy,1,0.26052122648524867,0.67789830530179,10.3,12.31141542428098,18,3,0.8866855991674454,0.21763005252902234,0.9692417828681945,0.967843637863904,0.010945648642475884,15
101,5,S5 Continuously varying terrain,standard,1,0.263486345508244,0.6512579872828244,10.3,12.22354905340628,0,0,,,,,,0
101,5,S5 Continuously varying terrain,rls,1,0.263486345508244,0.6512579872828244,10.3,12.22354905340628,89,89,,0.2,,,,0
101,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3038272316031603,0.5041150607378718,16.1,19.506326260533868,30,2,0.8679233285168977,0.16367533881055865,0.9617659402153129,0.9390212526094025,0.03367742334729687,14
101,6,S6 High-mismatch asymmetric mud stress,standard,1,0.31198778563390456,0.38757916034126993,16.7,18.600042989558784,0,0,,,,,,0
101,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3148750214453609,0.3951873764746797,16.5,18.751035843967863,151,151,,0.2,,,,0
102,1,S1 Slippery-surface avoidance,sindy,1,0.29641313931968066,1.3471511452812088,12.200000000000001,14.914106547952017,22,6,0.8875070352032267,0.30983296207875566,0.9890366167758086,0.9875372916100957,0.0159468983037179,14
102,1,S1 Slippery-surface avoidance,standard,1,0.27960431439173894,1.3001207318793568,12.200000000000001,14.562125112150092,0,0,,,,,,0
102,1,S1 Slippery-surface avoidance,rls,1,0.27960431439173894,1.3001207318793568,12.200000000000001,14.562125112150092,108,108,,0.2,,,,0
102,2,S2 One-sided mud pit (benchmark),sindy,1,0.266739639583858,0.357475444740039,10.4,11.861151076596789,18,8,0.8673684285719392,0.33716295457227574,0.9495985655877176,0.9335368202516502,0.027973435296230566,15
102,2,S2 One-sided mud pit (benchmark),standard,1,0.2662529020222212,0.35454574514086856,10.4,11.62388254102746,0,0,,,,,,0
102,2,S2 One-sided mud pit (benchmark),rls,1,0.266850020382579,0.3537028773298889,10.4,11.623771739677297,90,90,,0.2,,,,0
102,3,S3 One-sided mud pit (stress),sindy,1,0.3035751688260002,0.4617148478457129,14.3,17.3274781939483,26,2,0.8868594721622115,0.16383714349035983,0.977401754878108,0.9786472698590206,0.016508735068049625,14
102,3,S3 One-sided mud pit (stress),standard,0,0.29950357663512545,0.3772685520473571,,16.582892216448617,0,0,,,,,,0
102,3,S3 One-sided mud pit (stress),rls,0,0.28640762076872917,0.37698371837836503,,16.642565965310776,134,134,,0.2,,,,0
102,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.2547065104985045,0.4358856562683328,9.5,11.3712061444959,17,13,0.8973489677232461,0.3713424897514013,0.7797449402976616,0.5400506787431882,0.013214598220874028,13
102,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2512656869951359,0.4369503532174912,9.5,11.304336299232196,0,0,,,,,,0
102,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2577594093733331,0.42555906306722535,9.5,11.27935304428339,81,81,,0.2,,,,0
102,5,S5 Continuously varying terrain,sindy,1,0.25935820633074586,0.6685158615448884,10.3,12.363341870044877,18,6,0.8855157378982951,0.3101189070595352,0.9520111058206464,0.9333947251196817,0.011936635809005692,15
102,5,S5 Continuously varying terrain,standard,1,0.261553460250171,0.6509636894429237,10.3,12.216685592901989,0,0,,,,,,0
102,5,S5 Continuously varying terrain,rls,1,0.261553460250171,0.6509636894429237,10.3,12.216685592901989,89,89,,0.2,,,,0
102,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.30545268247516677,0.47352004277744025,16.1,19.499829039315713,30,3,0.8781097685059289,0.21658290523973292,0.9859488300141047,0.9858845178538284,0.018326792789554777,15
102,6,S6 High-mismatch asymmetric mud stress,standard,1,0.298109919782553,0.39804213882213746,16.6,18.731575894671064,0,0,,,,,,0
102,6,S6 High-mismatch asymmetric mud stress,rls,1,0.29589637949661146,0.4010222367522705,16.6,18.751276634868628,152,152,,0.2,,,,0
103,1,S1 Slippery-surface avoidance,sindy,1,0.29383370385526564,1.3479911456902,12.200000000000001,14.913897224504119,22,7,0.9001488182569986,0.32949001719202897,0.9838025693974815,0.986221791723742,0.010835924915251979,13
103,1,S1 Slippery-surface avoidance,standard,1,0.27814859748912907,1.3000850711677987,12.200000000000001,14.559813385653113,0,0,,,,,,0
103,1,S1 Slippery-surface avoidance,rls,1,0.27814859748912907,1.3000850711677987,12.200000000000001,14.559813385653113,108,108,,0.2,,,,0
103,2,S2 One-sided mud pit (benchmark),sindy,1,0.278107917850778,0.35463329498204454,10.4,11.837135283665427,18,5,0.8814665924153506,0.285651634066915,0.9373349728045011,0.937553994340068,0.027270952327210322,13
103,2,S2 One-sided mud pit (benchmark),standard,1,0.28454505476948216,0.34625639291974314,10.4,11.561646206419846,0,0,,,,,,0
103,2,S2 One-sided mud pit (benchmark),rls,1,0.26617481654943626,0.35543897943203995,10.4,11.623943919517732,90,90,,0.2,,,,0
103,3,S3 One-sided mud pit (stress),sindy,1,0.2867321838796105,0.42423662966141285,14.600000000000001,17.233576217842558,27,5,0.888631050849127,0.28197355716064665,0.9846070120481253,0.9822057870859076,0.02080764026835882,13
103,3,S3 One-sided mud pit (stress),standard,0,0.3008971910370301,0.37911378242977717,,16.64050578702686,0,0,,,,,,0
103,3,S3 One-sided mud pit (stress),rls,0,0.2965972772353872,0.37841546337558807,,16.579937560072224,134,134,,0.2,,,,0
103,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24708349829170498,0.4391550272110866,9.5,11.44865104610685,17,11,0.8912550194010369,0.36404254959539717,0.9026661797308579,0.9011400930848829,0.018491766014101747,13
103,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2516257437751579,0.4368843495816541,9.5,11.306460112075694,0,0,,,,,,0
103,4,S4 Emergency avoidance with moving obstacle,rls,1,0.24996307007254245,0.4267036947479437,9.5,11.310817108799986,81,81,,0.2,,,,0
103,5,S5 Continuously varying terrain,sindy,1,0.25763020902795325,0.6971841685151501,10.3,12.293192516578701,18,7,0.892340436810633,0.32571481352928794,0.9660630794797824,0.9619542203991445,0.011802479806888101,14
103,5,S5 Continuously varying terrain,standard,1,0.2616392612467792,0.6517538653764626,10.3,12.217659548310014,0,0,,,,,,0
103,5,S5 Continuously varying terrain,rls,1,0.2616392612467792,0.6517538653764626,10.3,12.217659548310014,89,89,,0.2,,,,0
103,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.31516511527673524,0.5185349551761796,16.0,19.43352945466226,30,1,0.8910306779821928,0.09400668728902062,0.9787574768918161,0.9771063786805855,0.024631882315851738,12
103,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3152897630830997,0.39848562289690725,16.5,18.701427719037014,0,0,,,,,,0
103,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3016075203854108,0.40557200358141926,16.5,18.771675246408876,151,151,,0.2,,,,0
104,1,S1 Slippery-surface avoidance,sindy,1,0.2758030712135617,1.3586796801474252,12.3,14.953507325327521,22,9,0.8963504654243489,0.35128270270996753,0.987772957451914,0.9922295161633163,0.008428073673919095,14
104,1,S1 Slippery-surface avoidance,standard,1,0.2833246036953715,1.3017342086505441,12.200000000000001,14.567183905326585,0,0,,,,,,0
104,1,S1 Slippery-surface avoidance,rls,1,0.2833246036953715,1.3017342086505441,12.200000000000001,14.567183905326585,108,108,,0.2,,,,0
104,2,S2 One-sided mud pit (benchmark),sindy,1,0.2676849855135123,0.3568981439190683,10.4,11.868338569027003,18,11,0.871210896630437,0.35857209906681486,0.9719346277809459,0.9783629873534034,0.05016027544865616,11
104,2,S2 One-sided mud pit (benchmark),standard,1,0.28575008375134814,0.3467342757069557,10.4,11.56802473417067,0,0,,,,,,0
104,2,S2 One-sided mud pit (benchmark),rls,1,0.26732246273533095,0.3557238776243245,10.4,11.630257168830816,90,90,,0.2,,,,0
104,3,S3 One-sided mud pit (stress),sindy,1,0.29435723189224816,0.42061514547767037,14.600000000000001,17.237947963640817,27,5,0.875166192359634,0.2838715618113814,0.9803501537063373,0.975861778264675,0.020924431120645782,15
104,3,S3 One-sided mud pit (stress),standard,0,0.3031474465610463,0.3744442080508614,,16.587208279111895,0,0,,,,,,0
104,3,S3 One-sided mud pit (stress),rls,0,0.2883760542689337,0.37492299538096857,,16.654947120974267,134,134,,0.2,,,,0
104,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24811542016894003,0.44152074971036487,9.5,11.436632162578924,17,9,0.8981998689051424,0.3518775111106064,0.9511240018403703,0.9497514495811145,0.0068907941660921864,14
104,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25309920213127274,0.4391908562579504,9.5,11.309099566064216,0,0,,,,,,0
104,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25144171397072024,0.42901302039862693,9.5,11.313524583964615,81,81,,0.2,,,,0
104,5,S5 Continuously varying terrain,sindy,1,0.2643969138055471,0.7170404616768133,10.3,12.299155274369259,18,8,0.9023083731316504,0.3413380309960845,0.9770778719836966,0.9768774773367921,0.009020361474971771,13
104,5,S5 Continuously varying terrain,standard,1,0.2618792066828043,0.6531519637934868,10.3,12.220142608015081,0,0,,,,,,0
104,5,S5 Continuously varying terrain,rls,1,0.2618792066828043,0.6531519637934868,10.3,12.220142608015081,89,89,,0.2,,,,0
104,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.305282092853048,0.4625690592573343,16.1,19.55166111865274,30,6,0.8936640206856145,0.3082179871193811,0.9766503617005506,0.9843504301512315,0.01638897408907878,13
104,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3062431882166226,0.39206031719683193,16.6,18.70956172384825,0,0,,,,,,0
104,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3139087995961801,0.3967116965031285,16.5,18.75129784605684,151,151,,0.2,,,,0
105,1,S1 Slippery-surface avoidance,sindy,1,0.2758584731466595,1.3370177251136077,12.3,14.90062695251271,22,12,0.8901982756505745,0.36619030871811126,0.9838163597369958,0.98031045876763,0.00799923740981299,15
105,1,S1 Slippery-surface avoidance,standard,1,0.2827481442644766,1.296332563945111,12.200000000000001,14.575556338659347,0,0,,,,,,0
105,1,S1 Slippery-surface avoidance,rls,1,0.2827481442644766,1.296332563945111,12.200000000000001,14.575556338659347,108,108,,0.2,,,,0
105,2,S2 One-sided mud pit (benchmark),sindy,1,0.2831765664417427,0.35209987220518935,10.4,11.836160743918219,18,9,0.8895725406668309,0.34737869507307995,0.976027341400143,0.9852631515343226,0.00852093261699211,15
105,2,S2 One-sided mud pit (benchmark),standard,1,0.262135296240443,0.3431628821197086,10.5,11.59424052821714,0,0,,,,,,0
105,2,S2 One-sided mud pit (benchmark),rls,1,0.27133627583381575,0.3515785359191618,10.4,11.63485917088915,90,90,,0.2,,,,0
105,3,S3 One-sided mud pit (stress),sindy,1,0.30711869088814364,0.45640650292421947,14.3,17.31909541380757,26,2,0.9011546242194598,0.16608295438956733,0.987638652456155,0.9855070544239785,0.01567481247049877,12
105,3,S3 One-sided mud pit (stress),standard,0,0.302991673647834,0.3751986157252351,,16.60224163992231,0,0,,,,,,0
105,3,S3 One-sided mud pit (stress),rls,0,0.2897061610430199,0.37564687989269957,,16.652533371777476,134,134,,0.2,,,,0
105,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.25230884998505226,0.4355458370838391,9.5,11.454039671780471,17,10,0.8809114017645926,0.35734769471663963,0.9622566668097874,0.9722712321980969,0.015885364611234923,15
105,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25445846493733265,0.43447456216302566,9.5,11.313094659607211,0,0,,,,,,0
105,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25892147970028795,0.4221982563357869,9.600000000000001,11.223919604462774,82,82,,0.2,,,,0
105,5,S5 Continuously varying terrain,sindy,1,0.26895292302648505,0.7346773815283292,10.3,12.276314105945879,18,2,0.8896755534111961,0.16554118813158245,0.9067435379577686,0.9284464978965481,0.01407686489788338,14
105,5,S5 Continuously varying terrain,standard,1,0.26545009263970243,0.6484981514905261,10.3,12.226071948012038,0,0,,,,,,0
105,5,S5 Continuously varying terrain,rls,1,0.26545009263970243,0.6484981514905261,10.3,12.226071948012038,89,89,,0.2,,,,0
105,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.2985775204856365,0.5010981229938323,16.1,19.547812783184323,30,2,0.893004871064337,0.16520204585299564,0.983660100348002,0.9815933518726621,0.02285346066057113,12
105,6,S6 High-mismatch asymmetric mud stress,standard,1,0.2996691500474044,0.3924257492615475,16.6,18.74858294989943,0,0,,,,,,0
105,6,S6 High-mismatch asymmetric mud stress,rls,1,0.31036152204374645,0.3975697287468065,16.5,18.773242749074967,151,151,,0.2,,,,0
106,1,S1 Slippery-surface avoidance,sindy,1,0.2994263350391729,1.3506564535709167,12.200000000000001,14.917742105360857,22,8,0.8925760019575861,0.34299613754526703,0.9805560385248042,0.9835671429154416,0.011602671829179848,14
106,1,S1 Slippery-surface avoidance,standard,1,0.28361494517410973,1.2939227482880724,12.200000000000001,14.565432580272674,0,0,,,,,,0
106,1,S1 Slippery-surface avoidance,rls,1,0.28361494517410973,1.2939227482880724,12.200000000000001,14.565432580272674,108,108,,0.2,,,,0
106,2,S2 One-sided mud pit (benchmark),sindy,1,0.2762929265630706,0.3502779344022019,10.4,11.830282876267246,18,10,0.8888250234409154,0.35448473062390495,0.9819971826321805,0.9863746458040124,0.00914595071103353,15
106,2,S2 One-sided mud pit (benchmark),standard,1,0.263378656973123,0.340688836127991,10.5,11.56437177919281,0,0,,,,,,0
106,2,S2 One-sided mud pit (benchmark),rls,1,0.2667059976395843,0.34966679210940427,10.4,11.629131098525471,90,90,,0.2,,,,0
106,3,S3 One-sided mud pit (stress),sindy,1,0.30317554744779707,0.45219758725947,14.3,17.34302597754067,26,2,0.8469910045934004,0.16219258468478928,0.9739487907052526,0.9629514359307507,0.047660570425846434,15
106,3,S3 One-sided mud pit (stress),standard,0,0.2912986586962984,0.37256395803676456,,16.654056475819527,0,0,,,,,,0
106,3,S3 One-sided mud pit (stress),rls,0,0.2903286099462538,0.3706326388542441,,16.590979446185568,135,135,,0.2,,,,0
106,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24987782723060623,0.43358480784938036,9.5,11.447642542430906,17,10,0.8737238151612055,0.3563504817372688,0.9286335812679655,0.941287355447457,0.022209718953597964,15
106,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25223308443671066,0.4324485984507227,9.5,11.305609770354947,0,0,,,,,,0
106,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25554366259508404,0.4189805198682952,9.600000000000001,11.216754499974343,82,82,,0.2,,,,0
106,5,S5 Continuously varying terrain,sindy,1,0.2814498739732273,0.6821266523351095,10.200000000000001,12.291365943976745,18,9,0.8911412103634001,0.35339520124515156,0.9137599378430864,0.8719145522986169,0.012822778306550967,14
106,5,S5 Continuously varying terrain,standard,1,0.2609678424739512,0.6458541443018831,10.3,12.21975831528807,0,0,,,,,,0
106,5,S5 Continuously varying terrain,rls,1,0.2609678424739512,0.6458541443018831,10.3,12.21975831528807,89,89,,0.2,,,,0
106,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3008453852947556,0.4883006143670659,16.1,19.56835808888902,30,3,0.8782198502016012,0.21524143631601944,0.9753653773973899,0.9727254671054033,0.018230299646620544,15
106,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3122233539426081,0.3866807511829345,16.7,18.64718811564515,0,0,,,,,,0
106,6,S6 High-mismatch asymmetric mud stress,rls,1,0.30158544907768886,0.3924924656580646,16.6,18.76950627086791,152,152,,0.2,,,,0
107,1,S1 Slippery-surface avoidance,sindy,1,0.27753011680379575,1.39769799898575,12.3,14.922759492310867,22,7,0.8634563371062602,0.32330287091843585,0.959308446962466,0.9637648730736209,0.031605723229906575,15
107,1,S1 Slippery-surface avoidance,standard,1,0.28437004357510115,1.2971269934660572,12.200000000000001,14.573400049229159,0,0,,,,,,0
107,1,S1 Slippery-surface avoidance,rls,1,0.28437004357510115,1.2971269934660572,12.200000000000001,14.573400049229159,108,108,,0.2,,,,0
107,2,S2 One-sided mud pit (benchmark),sindy,1,0.27661928539997754,0.3883053874540743,10.3,11.92033029736769,18,2,0.8623734664039404,0.16358401217593152,0.9319796557494054,0.9085179382323166,0.032622911813320776,15
107,2,S2 One-sided mud pit (benchmark),standard,1,0.2604109056123594,0.346930477099603,10.5,11.593952900989585,0,0,,,,,,0
107,2,S2 One-sided mud pit (benchmark),rls,1,0.26980264273543925,0.35575127994863853,10.4,11.634832453180731,90,90,,0.2,,,,0
107,3,S3 One-sided mud pit (stress),sindy,1,0.3021504333441171,0.44143188413339185,14.5,17.21705280250383,27,2,0.8846697329413351,0.16439274725078762,0.9641098974784217,0.9456203984516398,0.01842036808502598,14
107,3,S3 One-sided mud pit (stress),standard,0,0.3001706344549465,0.3798448437407899,,16.607724122198817,0,0,,,,,,0
107,3,S3 One-sided mud pit (stress),rls,0,0.3000374830480965,0.3783797061730209,,16.59499297141722,134,134,,0.2,,,,0
107,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.25287521745431,0.43391398919729063,9.5,11.33605033193864,17,8,0.9113881307280749,0.3440338590286993,0.9619112095013997,0.9521665802727527,0.00701095577823182,12
107,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2521639412843624,0.4348892280241199,9.5,11.315244467468744,0,0,,,,,,0
107,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2564269731310114,0.4223068233553031,9.600000000000001,11.22660897075193,82,82,,0.2,,,,0
107,5,S5 Continuously varying terrain,sindy,1,0.2608455138225834,0.6640320405399356,10.3,12.404023717556411,18,4,0.8819800101885824,0.25662478633662444,0.8931659943309922,0.8606837776532534,0.014961942577685518,15
107,5,S5 Continuously varying terrain,standard,1,0.26466651544781583,0.6495760410938728,10.3,12.227755845014725,0,0,,,,,,0
107,5,S5 Continuously varying terrain,rls,1,0.26466651544781583,0.6495760410938728,10.3,12.227755845014725,89,89,,0.2,,,,0
107,6,S6 High-mismatch asymmetric mud stress,sindy,0,0.3063638872196565,0.23150476711557755,,18.81910178397089,32,2,0.860594197224663,0.10733268084735646,0.957896408932894,0.9489306767584841,0.03430557441621783,15
107,6,S6 High-mismatch asymmetric mud stress,standard,1,0.2966625958617446,0.3963759763883678,16.6,18.773136308349308,0,0,,,,,,0
107,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3094233323309663,0.39911444826986864,16.5,18.76831787795362,151,151,,0.2,,,,0
108,1,S1 Slippery-surface avoidance,sindy,1,0.2982340482500645,1.3459167786350164,12.200000000000001,14.897237617936145,22,14,0.908138866149289,0.37154723145087726,0.9889906581633405,0.9853453727962559,0.009721388625683728,12
108,1,S1 Slippery-surface avoidance,standard,1,0.28164876317320736,1.2964138519939417,12.200000000000001,14.56113677039302,0,0,,,,,,0
108,1,S1 Slippery-surface avoidance,rls,1,0.28164876317320736,1.2964138519939417,12.200000000000001,14.56113677039302,108,108,,0.2,,,,0
108,2,S2 One-sided mud pit (benchmark),sindy,1,0.28034694679248934,0.35361786990472,10.4,11.828325300335996,18,8,0.8879103141208208,0.3377804042476751,0.9700456355398085,0.9602305064283617,0.009913429326939595,15
108,2,S2 One-sided mud pit (benchmark),standard,1,0.2668505438312995,0.35374283841637505,10.4,11.624772553437772,0,0,,,,,,0
108,2,S2 One-sided mud pit (benchmark),rls,1,0.2674000143644589,0.3528986591332476,10.4,11.624697014569254,90,90,,0.2,,,,0
108,3,S3 One-sided mud pit (stress),sindy,1,0.29811038139543894,0.4485123092701834,14.3,17.405780937706194,26,2,0.854383466611272,0.1628587877515988,0.9386472851581716,0.9531671788911735,0.040292590044930465,15
108,3,S3 One-sided mud pit (stress),standard,0,0.29584364513407624,0.3724623550599577,,16.620142987426362,0,0,,,,,,0
108,3,S3 One-sided mud pit (stress),rls,0,0.2876761866973667,0.3705073794107031,,16.583244360340377,135,135,,0.2,,,,0
108,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24959656204652642,0.4339384735172721,9.5,11.327632117465766,17,8,0.904118588054899,0.34301760443114526,0.9149486987096332,0.8973671959213578,0.007511088169496958,13
108,4,S4 Emergency avoidance with moving obstacle,standard,1,0.2505559312356677,0.43501171129904775,9.5,11.301986278393196,0,0,,,,,,0
108,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2489093518962423,0.42487642650405616,9.5,11.306323913326924,81,81,,0.2,,,,0
108,5,S5 Continuously varying terrain,sindy,1,0.26678503386287883,0.7354426412360636,10.3,12.286324682036707,18,6,0.8928598074563655,0.3094820794507516,0.9671432288820048,0.9624851359911695,0.01136221087220865,14
108,5,S5 Continuously varying terrain,standard,1,0.2622357163631958,0.6475654545217483,10.3,12.216736963782465,0,0,,,,,,0
108,5,S5 Continuously varying terrain,rls,1,0.2622357163631958,0.6475654545217483,10.3,12.216736963782465,89,89,,0.2,,,,0
108,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3093233712124517,0.46876178745717084,16.1,19.522911253682494,30,3,0.8749361342014524,0.21624203680018708,0.9836832213712722,0.9834978340030172,0.021128880788767512,15
108,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3057283960313997,0.3852876883022115,16.7,18.639773009456224,0,0,,,,,,0
108,6,S6 High-mismatch asymmetric mud stress,rls,1,0.2988035618341564,0.3920088710049717,16.6,18.762515332198188,152,152,,0.2,,,,0
109,1,S1 Slippery-surface avoidance,sindy,1,0.2991144699289063,1.3597831406696037,12.200000000000001,14.940338784808763,22,8,0.9116092211244073,0.34115941026096364,0.9830079555304521,0.9828673115441608,0.012423976543327862,11
109,1,S1 Slippery-surface avoidance,standard,1,0.2840421750910296,1.3023510430968244,12.200000000000001,14.579727977016104,0,0,,,,,,0
109,1,S1 Slippery-surface avoidance,rls,1,0.2840421750910296,1.3023510430968244,12.200000000000001,14.579727977016104,108,108,,0.2,,,,0
109,2,S2 One-sided mud pit (benchmark),sindy,1,0.28331854301337006,0.35966821440712693,10.4,11.826638767149962,18,11,0.884896866301616,0.3599968771003299,0.9675522567592807,0.944832853637754,0.018221230147468584,14
109,2,S2 One-sided mud pit (benchmark),standard,1,0.2845664152917909,0.35076202502611764,10.4,11.58919525557063,0,0,,,,,,0
109,2,S2 One-sided mud pit (benchmark),rls,1,0.2710542307828351,0.3601348687727737,10.4,11.640146415565216,90,90,,0.2,,,,0
109,3,S3 One-sided mud pit (stress),sindy,1,0.2937372577247432,0.4241831190462061,14.600000000000001,17.245342243629047,27,5,0.8851273026747849,0.28653773256381565,0.9894241481013715,0.9903151051596514,0.018019398733531193,14
109,3,S3 One-sided mud pit (stress),standard,1,0.3014048371470419,0.3837595045325927,14.700000000000001,16.69103867719578,0,0,,,,,,0
109,3,S3 One-sided mud pit (stress),rls,1,0.297173504521334,0.38378718194566375,14.700000000000001,16.703441029238824,133,133,,0.2,,,,0
109,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.24635771508527246,0.443689954573086,9.5,11.400337064817146,17,12,0.868874263565446,0.36577972617936194,0.5003975302703745,0.38840045714174487,0.04575762684266187,12
109,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25548638744756974,0.4390898878036361,9.5,11.3200434800128,0,0,,,,,,0
109,4,S4 Emergency avoidance with moving obstacle,rls,1,0.2538273660664328,0.42886504818181304,9.5,11.324355229436827,81,81,,0.2,,,,0
109,5,S5 Continuously varying terrain,sindy,1,0.2582921785107882,0.691752046907957,10.3,12.359160496256067,18,6,0.8877189860505216,0.30923171628189194,0.9573714491837926,0.9557963911422086,0.02161893649112485,13
109,5,S5 Continuously varying terrain,standard,1,0.26649783340146316,0.6542657006396168,10.3,12.23476954767425,0,0,,,,,,0
109,5,S5 Continuously varying terrain,rls,1,0.26649783340146316,0.6542657006396168,10.3,12.23476954767425,89,89,,0.2,,,,0
109,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3032060750385604,0.49312301682484744,16.1,19.530217404189273,30,4,0.902627056394534,0.25704912246635864,0.9472866221116943,0.9356464609961975,0.02620977709199657,10
109,6,S6 High-mismatch asymmetric mud stress,standard,1,0.2959122235473396,0.3979963085240793,16.6,18.78419151482401,0,0,,,,,,0
109,6,S6 High-mismatch asymmetric mud stress,rls,1,0.3022792122644655,0.4042652893996172,16.5,18.820288304635977,151,151,,0.2,,,,0
110,1,S1 Slippery-surface avoidance,sindy,1,0.2968393328925503,1.3453678027411264,12.200000000000001,14.677005725268039,22,7,0.8542312585100743,0.16127598829260825,0.9526847216647407,0.967969644842269,0.04707906793619809,14
110,1,S1 Slippery-surface avoidance,standard,1,0.28581019736461577,1.2933003888694337,12.200000000000001,14.575186539878779,0,0,,,,,,0
110,1,S1 Slippery-surface avoidance,rls,1,0.28581019736461577,1.2933003888694337,12.200000000000001,14.575186539878779,108,108,,0.2,,,,0
110,2,S2 One-sided mud pit (benchmark),sindy,1,0.28500312440920617,0.3540720928304451,10.4,11.834128237413504,18,8,0.8861476651844596,0.33726578888701414,0.9472748897805622,0.9329867063588586,0.01140072171421471,15
110,2,S2 One-sided mud pit (benchmark),standard,1,0.26088196857959206,0.34352276880596233,10.5,11.594026996563786,0,0,,,,,,0
110,2,S2 One-sided mud pit (benchmark),rls,1,0.2798007524058666,0.3533607920942282,10.4,11.603600697079685,90,90,,0.2,,,,0
110,3,S3 One-sided mud pit (stress),sindy,1,0.30795256413844235,0.4813067178476565,14.3,17.276633286051947,26,1,0.9124671335661587,0.09518569234613874,0.9884762201829959,0.9869857896715838,0.011694989939047218,11
110,3,S3 One-sided mud pit (stress),standard,0,0.303134497437569,0.3754594247970578,,16.617100352541673,0,0,,,,,,0
110,3,S3 One-sided mud pit (stress),rls,0,0.2872952555252264,0.37575011633190664,,16.679383468742095,134,134,,0.2,,,,0
110,4,S4 Emergency avoidance with moving obstacle,sindy,1,0.2435043725738765,0.4360853225036597,9.5,11.37936855031041,17,10,0.8856340291123886,0.357609776683666,0.9233721912866428,0.8740544405329356,0.011836208110756282,15
110,4,S4 Emergency avoidance with moving obstacle,standard,1,0.25317343619611776,0.4314000390130411,9.5,11.311708174753191,0,0,,,,,,0
110,4,S4 Emergency avoidance with moving obstacle,rls,1,0.25661770655632693,0.4190054660398913,9.600000000000001,11.22320880356012,82,82,,0.2,,,,0
110,5,S5 Continuously varying terrain,sindy,1,0.26216541430969453,0.7020919711326309,10.3,12.300862619717272,18,2,0.8870987722730342,0.16480862496233795,0.9434337445849627,0.9410613451966919,0.01059682058039953,15
110,5,S5 Continuously varying terrain,standard,1,0.26512920258391615,0.6456167311303229,10.3,12.229554259120292,0,0,,,,,,0
110,5,S5 Continuously varying terrain,rls,1,0.26512920258391615,0.6456167311303229,10.3,12.229554259120292,89,89,,0.2,,,,0
110,6,S6 High-mismatch asymmetric mud stress,sindy,1,0.3103689873060882,0.49586389214887927,16.1,19.490733177542452,30,2,0.8318434223036096,0.1601974430864268,0.820696201002937,0.7189530044106309,0.06366298361673141,15
110,6,S6 High-mismatch asymmetric mud stress,standard,1,0.3048577485592643,0.3923026028804483,16.6,18.76210312601354,0,0,,,,,,0
110,6,S6 High-mismatch asymmetric mud stress,rls,1,0.2996178585709862,0.3969979134239399,16.6,18.79317301299732,152,152,,0.2,,,,0
111,1,S1 Slippery-surface avoidance,sindy,1,0.2986572620506341,1.3712010839649669,12.200000000000001,14.903705024123656,22,7,0.8991032550974719,0.3262966752807335,0.9931598571982686,0.9935731385553848,0.0061441465372863826,14
111,1,S1 Slippery-surface avoidance,standard,1,0.2805902392220451,1.2943572351739376,12.200000000000001,14.554526521503533,0,0,,,,,,0
